Name,RxCUI,Rx_Norm_Drug_Class,Drug_Class
Amiloride Hydrochloride 5 MG / Furosemide 40 MG Oral Tablet,977959,combo_loop_ksparing,loop
Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Carace Plus],103966,diuretic_ACE_combo,diuretic_ACE
Captopril 25 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,104370,diuretic_ACE_combo,diuretic_ACE
Captopril 25 MG / Hydrochlorothiazide 15 MG Oral Tablet,197436,diuretic_ACE_combo,diuretic_ACE
Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet,197437,diuretic_ACE_combo,diuretic_ACE
Captopril 50 MG / Hydrochlorothiazide 15 MG Oral Tablet,197438,diuretic_ACE_combo,diuretic_ACE
Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet,197439,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet,197885,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet,197886,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet,197887,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Prinzide],207961,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Prinzide],207963,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet [Prinzide],207965,diuretic_ACE_combo,diuretic_ACE
Captopril 25 MG / Hydrochlorothiazide 15 MG Oral Tablet [Capozide 25/15],211053,diuretic_ACE_combo,diuretic_ACE
Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capozide 25/25],211072,diuretic_ACE_combo,diuretic_ACE
Cilazapril 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,249851,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet,252371,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet,310796,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet,310797,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet,310809,diuretic_ACE_combo,diuretic_ACE
Enalapril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,349449,diuretic_ACE_combo,diuretic_ACE
benazepril / Hydrochlorothiazide Oral Tablet,371000,diuretic_ACE_combo,diuretic_ACE
Captopril / Hydrochlorothiazide Oral Tablet,371253,diuretic_ACE_combo,diuretic_ACE
Cilazapril / Hydrochlorothiazide Oral Tablet,371507,diuretic_ACE_combo,diuretic_ACE
Enalapril / Hydrochlorothiazide Oral Tablet,372006,diuretic_ACE_combo,diuretic_ACE
Fosinopril / Hydrochlorothiazide Oral Tablet,372273,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide / Lisinopril Oral Tablet,372613,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide / moexipril Oral Tablet,372946,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide / quinapril Oral Tablet,373732,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide / Ramipril Oral Tablet,376291,diuretic_ACE_combo,diuretic_ACE
Indapamide / Perindopril Oral Tablet,393357,diuretic_ACE_combo,diuretic_ACE
Enalapril 20 MG / Hydrochlorothiazide 6 MG Oral Tablet,428808,diuretic_ACE_combo,diuretic_ACE
Captopril 25 MG / Hydrochlorothiazide 50 MG Oral Tablet,428812,diuretic_ACE_combo,diuretic_ACE
Captopril 12.5 MG / Hydrochlorothiazide 25 MG Oral Tablet,428813,diuretic_ACE_combo,diuretic_ACE
Indapamide 0.625 MG / Perindopril 2 MG Oral Tablet,429647,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / mepindolol 5 MG Oral Tablet,429935,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet,430636,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide / mepindolol Oral Tablet,446301,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Prinize],541946,diuretic_ACE_combo,diuretic_ACE
Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capozide 50/25],790296,diuretic_ACE_combo,diuretic_ACE
Captopril 50 MG / Hydrochlorothiazide 15 MG Oral Tablet [Capozide 50/15],790297,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic 10/12.5],809854,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic 20/12.5],809858,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / Lisinopril 20 MG Oral Tablet [Zestoretic 20/25],823971,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Zestoretic 20/12.5],823982,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Zestoretic 10/12.5],823986,diuretic_ACE_combo,diuretic_ACE
Indapamide 1.25 MG / Perindopril Erbumine 4 MG Oral Tablet,854993,diuretic_ACE_combo,diuretic_ACE
Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,857166,diuretic_ACE_combo,diuretic_ACE
Fosinopril Sodium 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,857174,diuretic_ACE_combo,diuretic_ACE
Fosinopril Sodium 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Monopril-HCT 20/12.5],857178,diuretic_ACE_combo,diuretic_ACE
Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Monopril-HCT 10/12.5],857182,diuretic_ACE_combo,diuretic_ACE
Enalapril Maleate 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,858824,diuretic_ACE_combo,diuretic_ACE
Enalapril Maleate 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Vaseretic],858827,diuretic_ACE_combo,diuretic_ACE
Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet,858828,diuretic_ACE_combo,diuretic_ACE
Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Vaseretic],858830,diuretic_ACE_combo,diuretic_ACE
Enalapril Maleate 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,858921,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic 20/25],882559,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,898362,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT 10/12.5],898366,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,898367,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT 20/12.5],898371,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 20 MG / Hydrochlorothiazide 25 MG Oral Tablet,898372,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 20 MG / Hydrochlorothiazide 25 MG Oral Tablet [Lotensin HCT 20/25],898376,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet,898378,diuretic_ACE_combo,diuretic_ACE
Benazepril hydrochloride 5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet [Lotensin HCT 5/6.25],898382,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Quinaretic 10/12.5],991549,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Quinaretic 20/12.5],991553,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Quinaretic 20/25],991557,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Lisinopril 5 MG Oral Tablet,1001394,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet,1299859,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic 15/12.5],1299861,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet,1299871,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 12.5 MG / Moexipril hydrochloride 7.5 MG Oral Tablet [Uniretic 7.5/12.5],1299873,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet,1299890,diuretic_ACE_combo,diuretic_ACE
Hydrochlorothiazide 25 MG / Moexipril hydrochloride 15 MG Oral Tablet [Uniretic 15/25],1299959,diuretic_ACE_combo,diuretic_ACE
Polythiazide 0.5 MG / Prazosin 1 MG Oral Capsule,312481,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide 0.5 MG / Prazosin 2 MG Oral Capsule,312482,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide 0.5 MG / Prazosin 5 MG Oral Capsule,312483,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide / Prazosin Oral Capsule,373564,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide 0.5 MG / Prazosin 1 MG Oral Tablet,428868,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide 0.25 MG / Prazosin 0.5 MG Oral Tablet,428869,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide / Prazosin Oral Tablet,451073,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide 0.5 MG / Prazosin 2 MG Oral Capsule [Minizide 2],754802,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide 0.5 MG / Prazosin 5 MG Oral Capsule [Minizide 5],754806,diuretic_alphablocker_combo,diuretic_alpha
Polythiazide 0.5 MG / Prazosin 1 MG Oral Capsule [Minizide 1],754812,diuretic_alphablocker_combo,diuretic_alpha
Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet,200284,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,200285,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet,283316,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet,283317,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet,310792,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet,310793,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,349353,diuretic_ARB_combo,diuretic_ARB
eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,351292,diuretic_ARB_combo,diuretic_ARB
eprosartan 600 MG / Hydrochlorothiazide 25 MG Oral Tablet,351293,diuretic_ARB_combo,diuretic_ARB
eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten HCT],352335,diuretic_ARB_combo,diuretic_ARB
eprosartan 600 MG / Hydrochlorothiazide 25 MG Oral Tablet [Teveten HCT],352336,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide / irbesartan Oral Tablet,370705,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide / Losartan Oral Tablet,372650,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide / valsartan Oral Tablet,374280,diuretic_ARB_combo,diuretic_ARB
candesartan / Hydrochlorothiazide Oral Tablet,374934,diuretic_ARB_combo,diuretic_ARB
eprosartan / Hydrochlorothiazide Oral Tablet,378735,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide / telmisartan Oral Tablet,378921,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet,403853,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet,403854,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,403855,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide / olmesartan Oral Tablet,406041,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,477130,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet,485471,diuretic_ARB_combo,diuretic_ARB
candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,578325,diuretic_ARB_combo,diuretic_ARB
candesartan cilexetil 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,578330,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet,636042,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,636045,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis-HCT 40/12.5],749833,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT 80/12.5],749837,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT 80/25],749841,diuretic_ARB_combo,diuretic_ARB
candesartan cilexetil 32 MG / Hydrochlorothiazide 25 MG Oral Tablet,802749,diuretic_ARB_combo,diuretic_ARB
candesartan cilexetil 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Atacand HCT 32/25],805855,diuretic_ARB_combo,diuretic_ARB
candesartan cilexetil 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT 32/12.5],805859,diuretic_ARB_combo,diuretic_ARB
candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand HCT 16/12.5],805863,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT 80/12.5],809014,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Diovan HCT 160/12.5],809018,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Diovan HCT 160/25],809022,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Diovan HCT 320/12.5],809026,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Diovan HCT 320/25],809030,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Avalide 150/12.5],823934,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Avalide 300/12.5],823938,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Avalide 300/25],823942,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT 40/25],847042,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT 40/12.5],847055,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT 20/12.5],847060,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet,979464,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar 100/12.5],979466,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet,979468,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Hyzaar 50/12.5],979470,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet,979471,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 25 MG / Losartan Potassium 100 MG Oral Tablet [Hyzaar 100/25],979473,diuretic_ARB_combo,diuretic_ARB
Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG Oral Tablet [Cozaar-Comp],979497,diuretic_ARB_combo,diuretic_ARB
azilsartan / Chlorthalidone Oral Tablet,1235142,diuretic_ARB_combo,diuretic_ARB
azilsartan medoxomil 40 MG / Chlorthalidone 12.5 MG Oral Tablet,1235144,diuretic_ARB_combo,diuretic_ARB
azilsartan medoxomil 40 MG / Chlorthalidone 12.5 MG Oral Tablet [Edarbyclor 40/12.5],1235150,diuretic_ARB_combo,diuretic_ARB
azilsartan medoxomil 40 MG / Chlorthalidone 25 MG Oral Tablet,1235151,diuretic_ARB_combo,diuretic_ARB
azilsartan medoxomil 40 MG / Chlorthalidone 25 MG Oral Tablet [Edarbyclor 40/25],1235157,diuretic_ARB_combo,diuretic_ARB
azilsartan medoxomil 80 MG / Chlorthalidone 12.5 MG Oral Tablet,1235307,diuretic_ARB_combo,diuretic_ARB
azilsartan medoxomil 80 MG / Chlorthalidone 12.5 MG Oral Tablet [Edarbyclor 80/12.5],1235313,diuretic_ARB_combo,diuretic_ARB
Bendroflumethiazide 5 MG / Nadolol 80 MG Oral Tablet [Corgaretic 80],104324,diuretic_BB_combo,diuretic_BB
Chlorthalidone 12.5 MG / Metoprolol 100 MG Oral Tablet,104332,diuretic_BB_combo,diuretic_BB
Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Tablet [Tenoret],104337,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide 25 MG / Sotalol 160 MG Oral Tablet,104338,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide 12.5 MG / Sotalol 80 MG Oral Tablet,104340,diuretic_BB_combo,diuretic_BB
Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Tablet [Tenchlor],104343,diuretic_BB_combo,diuretic_BB
Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet [Tenchlor],104344,diuretic_BB_combo,diuretic_BB
Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Tablet [Totaretic],108743,diuretic_BB_combo,diuretic_BB
Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet [Totaretic],108744,diuretic_BB_combo,diuretic_BB
Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Tablet,152916,diuretic_BB_combo,diuretic_BB
Atenolol 25 MG / Bendroflumethiazide 1.25 MG Oral Capsule,153155,diuretic_BB_combo,diuretic_BB
Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet,197382,diuretic_BB_combo,diuretic_BB
Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,197383,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 5 MG / Nadolol 40 MG Oral Tablet,198000,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 5 MG / Nadolol 80 MG Oral Tablet,198001,diuretic_BB_combo,diuretic_BB
Clopamide 5 MG / Pindolol 10 MG Oral Tablet,199717,diuretic_BB_combo,diuretic_BB
Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Tablet [AtenixCo],201341,diuretic_BB_combo,diuretic_BB
Atenolol 100 MG / Chlorthalidone 25 MG Oral Tablet [AtenixCo],201342,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 5 MG / Nadolol 40 MG Oral Tablet [Corzide 40/5],208003,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 5 MG / Nadolol 80 MG Oral Tablet [Corzide 80/5],208029,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide 25 MG / Pindolol 10 MG Oral Tablet,245854,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide 50 MG / Pindolol 10 MG Oral Tablet,245855,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide 12.5 MG / Metoprolol 100 MG Oral Tablet,246267,diuretic_BB_combo,diuretic_BB
Chlorthalidone 10 MG / Oxprenolol 80 MG Oral Tablet,246525,diuretic_BB_combo,diuretic_BB
Chlorthalidone 20 MG / Oxprenolol 160 MG Extended Release Oral Tablet,246526,diuretic_BB_combo,diuretic_BB
buthiazide 2.5 MG / Metipranolol 20 MG Oral Tablet,246644,diuretic_BB_combo,diuretic_BB
Atenolol 50 MG / Chlorthalidone 12.5 MG Oral Capsule,249567,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 2.5 MG / Propranolol 80 MG Oral Tablet,249850,diuretic_BB_combo,diuretic_BB
Cyclopenthiazide 0.25 MG / Oxprenolol 160 MG Oral Tablet,250226,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 5 MG / Propranolol 160 MG Oral Tablet,250538,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 2.5 MG / Timolol 10 MG Oral Tablet,250543,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide 5 MG / Timolol 20 MG Oral Tablet,250544,diuretic_BB_combo,diuretic_BB
Cyclopenthiazide 0.25 MG / Oxprenolol 160 MG Extended Release Tablet,250553,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide 25 MG / Timolol 10 MG Oral Tablet,310811,diuretic_BB_combo,diuretic_BB
Atenolol / Chlorthalidone Oral Tablet,370620,diuretic_BB_combo,diuretic_BB
Acebutolol / Hydrochlorothiazide Oral Tablet,370738,diuretic_BB_combo,diuretic_BB
Atenolol / Chlorthalidone Oral Capsule,370958,diuretic_BB_combo,diuretic_BB
Bisoprolol / Hydrochlorothiazide Oral Tablet,371103,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Labetalol Oral Tablet,372553,diuretic_BB_combo,diuretic_BB
buthiazide / Metipranolol Oral Tablet,372879,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Metoprolol Oral Tablet,372889,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Metoprolol Extended Release Tablet,372890,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide / Nadolol Oral Tablet,372977,diuretic_BB_combo,diuretic_BB
Chlorthalidone / Oxprenolol Oral Tablet,373181,diuretic_BB_combo,diuretic_BB
Chlorthalidone / Oxprenolol Extended Release Tablet,373182,diuretic_BB_combo,diuretic_BB
Cyclopenthiazide / Oxprenolol Oral Tablet,373185,diuretic_BB_combo,diuretic_BB
Cyclopenthiazide / Oxprenolol Extended Release Tablet,373186,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Pindolol Oral Tablet,373459,diuretic_BB_combo,diuretic_BB
Clopamide / Pindolol Oral Tablet,373461,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Propranolol Extended Release Capsule,373650,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Propranolol Oral Tablet,373651,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide / Propranolol Oral Capsule,373655,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide / Propranolol Extended Release Capsule,373656,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide / Propranolol Oral Tablet,373657,diuretic_BB_combo,diuretic_BB
Bendroflumethiazide / Timolol Oral Tablet,374136,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Timolol Oral Tablet,374419,diuretic_BB_combo,diuretic_BB
Chlorthalidone / Metoprolol Oral Tablet,379254,diuretic_BB_combo,diuretic_BB
Hydrochlorothiazide / Sotalol Oral Tablet,379255,diuretic_BB_combo,diuretic_BB
